lon_east,lon_west,lat_north,lat_south
-80.89325,-88.89325,45.579788,37.579788
-77.347534,-85.347534,45.611591,37.611591
-74.098541,-82.098541,45.493923,37.493923
-71.524414,-79.524414,45.467041,37.467041
-68.813934,-76.813934,45.627926,37.627926
-65.571686,-73.571686,46.264542,38.264542
-61.676636,-69.676636,46.779091,38.779091
-58.646423,-66.646423,47.214794,39.214794
-55.446167,-63.446167,48.068428,40.068428
-51.311401,-59.311401,49.568729,41.568729
-47.336151,-55.336151,50.605232,42.605232
-43.798279,-51.798279,51.399158,43.399158
-39.481049,-47.481049,52.999413,44.999413
-33.962402,-41.962402,55.995594,47.995594
-28.825348,-36.825348,57.246975,49.246975
-22.888336,-30.888336,58.489613,50.489613
-17.875824,-25.875824,59.547737,51.547737
-13.25769,-21.25769,60.642391,52.642391
-9.489166,-17.489166,61.63052,53.63052
-5.548553,-13.548553,62.629765,54.629765
-2.190674,-10.190674,63.567032,55.567032
0.410156,-7.589844,64.181339,56.181339
3.093597,-4.906403,64.947586,56.947586
4.798468,-3.201532,65.757339,57.757339
6.023319,-1.976681,66.240524,58.240524
6.74515,-1.25485,66.603771,58.603771
6.926919,-1.073081,66.660149,58.660149
6.780024,-1.219976,66.17445,58.17445
6.223368,-1.776632,65.753017,57.753017
6.206753,-1.793247,65.447449,57.447449
7.728547,-0.271453,66.499523,58.499523
9.628897,1.628897,68.942184,60.942184
14.527393,6.527393,73.485016,65.485016
