lon_east,lon_west,lat_north,lat_south
-19.338165,-27.338165,55.429874,47.429874
-12.988892,-20.988892,54.391972,46.391972
-8.203827,-16.203827,54.327499,46.327499
-3.516083,-11.516083,55.351418,47.351418
0.31427,-7.68573,56.622105,48.622105
3.039825,-4.960175,58.149551,50.149551
5.061327,-2.938673,59.605236,51.605236
7.156054,-0.843946,61.029949,53.029949
8.688337,0.688337,62.294529,54.294529
9.551519,1.551519,63.431053,55.431053
10.161489,2.161489,64.41906,56.41906
10.243418,2.243418,65.354164,57.354164
10.311927,2.311927,66.221741,58.221741
9.868954,1.868954,67.118439,59.118439
9.436245,1.436245,67.843914,59.843914
8.712127,0.712127,68.880882,60.880882
8.207369,0.207369,69.76532,61.76532
7.391289,-0.608711,70.362854,62.362854
5.97548,-2.02452,70.728943,62.728943
5.370766,-2.629234,71.106316,63.106316
4.30246,-3.69754,71.559395,63.559395
2.536835,-5.463165,71.675354,63.675354
1.14209,-6.85791,71.680916,63.680916
0.561676,-7.438324,72.096733,64.096733
-0.964691,-8.964691,71.98597,63.98597
-2.31778,-10.31778,71.29364,63.29364
-3.541687,-11.541687,69.305733,61.305733
-3.633362,-11.633362,68.793991,60.793991
-3.802277,-11.802277,68.518066,60.518066
-4.216736,-12.216736,68.344765,60.344765
-4.967804,-12.967804,68.338295,60.338295
-5.408112,-13.408112,68.16581,60.16581
-6.544464,-14.544464,67.895123,59.895123
-7.324341,-15.324341,67.71204,59.71204
-7.945618,-15.945618,67.249443,59.249443
-8.648712,-16.648712,66.052086,58.052086
-8.465179,-16.465179,65.263577,57.263577
