lon_east,lon_west,lat_north,lat_south
-86.099213,-94.099213,34.989254,26.989254
-84.688477,-92.688477,34.054394,26.054394
-83.336792,-91.336792,35.040241,27.040241
-81.719788,-89.719788,35.923582,27.923582
-79.425476,-87.425476,37.584526,29.584526
-76.844452,-84.844452,40.275181,32.275181
-74.203461,-82.203461,42.762558,34.762558
-71.246582,-79.246582,44.902924,36.902924
-68.27298,-76.27298,46.552105,38.552105
-65.640472,-73.640472,47.723244,39.723244
-62.779938,-70.779938,49.026623,41.026623
-59.540314,-67.540314,50.10078,42.10078
-56.134827,-64.134827,51.364552,43.364552
-52.815399,-60.815399,52.327557,44.327557
-49.886353,-57.886353,52.724865,44.724865
-46.108978,-54.108978,53.304119,45.304119
-42.243042,-50.243042,53.821346,45.821346
-39.061127,-47.061127,53.830563,45.830563
-34.024994,-42.024994,54.370476,46.370476
-28.721771,-36.721771,54.934727,46.934727
