,lon_west,lat_north,lat_south,step
292.910889,284.910889,45.708939,37.708939,0.0
294.339061,286.339061,45.799239,37.799239,1.0
295.767232,287.767232,45.889539,37.889539,2.0
297.195404,289.195404,45.979839,37.979839,3.0
298.470978,290.470978,46.20263,38.20263,4.0
299.746551,291.746551,46.425421,38.425421,5.0
301.022125,293.022125,46.648212,38.648212,6.0
302.330953,294.330953,47.023656,39.023656,7.0
303.63978,295.63978,47.3991,39.3991,8.0
304.948608,296.948608,47.774544,39.774544,9.0
306.169291,298.169291,48.25609,40.25609,10.0
307.389974,299.389974,48.737635,40.737635,11.0
308.610657,300.610657,49.219181,41.219181,12.0
309.751282,301.751282,49.627637,41.627637,13.0
310.891907,302.891907,50.036094,42.036094,14.0
312.032532,304.032532,50.44455,42.44455,15.0
313.196757,305.196757,50.650864,42.650864,16.0
314.360983,306.360983,50.857178,42.857178,17.0
315.525208,307.525208,51.063492,43.063492,18.0
316.830791,308.830791,51.411865,43.411865,19.0
318.136373,310.136373,51.760239,43.760239,20.0
319.441956,311.441956,52.108612,44.108612,21.0
320.769521,312.769521,52.385592,44.385592,22.0
322.097087,314.097087,52.662572,44.662572,23.0
323.424652,315.424652,52.939552,44.939552,24.0
324.834605,316.834605,53.206605,45.206605,25.0
326.244557,318.244557,53.473658,45.473658,26.0
327.65451,319.65451,53.740711,45.740711,27.0
329.231669,321.231669,54.074722,46.074722,28.0
330.808827,322.808827,54.408733,46.408733,29.0
332.385986,324.385986,54.742744,46.742744,30.0
334.251872,326.251872,55.284382,47.284382,31.0
336.117757,328.117757,55.826019,47.826019,32.0
337.983643,329.983643,56.367657,48.367657,33.0
339.505941,331.505941,56.966169,48.966169,34.0
341.028239,333.028239,57.564681,49.564681,35.0
342.550537,334.550537,58.163193,50.163193,36.0
343.806763,335.806763,58.802722,50.802722,37.0
345.062988,337.062988,59.44225,51.44225,38.0
346.319214,338.319214,60.081779,52.081779,39.0
347.339925,339.339925,60.592039,52.592039,40.0
348.360637,340.360637,61.1023,53.1023,41.0
349.381348,341.381348,61.61256,53.61256,42.0
