,lon_west,lat_north,lat_south,step
282.753754,274.753754,15.220103,7.220103,0.0
283.104909,275.104909,15.504176,7.504176,1.0
283.456065,275.456065,15.788248,7.788248,2.0
283.80722,275.80722,16.072321,8.072321,3.0
283.86383,275.86383,16.101375,8.101375,4.0
283.920441,275.920441,16.130428,8.130428,5.0
283.977051,275.977051,16.159482,8.159482,6.0
283.964783,275.964783,16.117888,8.117888,7.0
283.952515,275.952515,16.076294,8.076294,8.0
283.940247,275.940247,16.0347,8.0347,9.0
283.9351,275.9351,15.967691,7.967691,10.0
283.929952,275.929952,15.900681,7.900681,11.0
283.924805,275.924805,15.833672,7.833672,12.0
283.893809,275.893809,15.850979,7.850979,13.0
283.862814,275.862814,15.868285,7.868285,14.0
283.831818,275.831818,15.885592,7.885592,15.0
283.756521,275.756521,15.935157,7.935157,16.0
283.681224,275.681224,15.984721,7.984721,17.0
283.605927,275.605927,16.034286,8.034286,18.0
283.533478,275.533478,16.080682,8.080682,19.0
283.461029,275.461029,16.127079,8.127079,20.0
283.38858,275.38858,16.173475,8.173475,21.0
283.175547,275.175547,16.218208,8.218208,22.0
282.962514,274.962514,16.262942,8.262942,23.0
282.749481,274.749481,16.307675,8.307675,24.0
282.766744,274.766744,16.37438,8.37438,25.0
282.784007,274.784007,16.441084,8.441084,26.0
282.80127,274.80127,16.507789,8.507789,27.0
282.88857,274.88857,16.562525,8.562525,28.0
282.975871,274.975871,16.61726,8.61726,29.0
283.063171,275.063171,16.671996,8.671996,30.0
283.100108,275.100108,16.649441,8.649441,31.0
283.137044,275.137044,16.626886,8.626886,32.0
283.173981,275.173981,16.604331,8.604331,33.0
282.99293,274.99293,16.5647,8.5647,34.0
282.81188,274.81188,16.525069,8.525069,35.0
282.630829,274.630829,16.485438,8.485438,36.0
282.541992,274.541992,16.443003,8.443003,37.0
282.453156,274.453156,16.400567,8.400567,38.0
282.364319,274.364319,16.358132,8.358132,39.0
282.318583,274.318583,16.347348,8.347348,40.0
282.272848,274.272848,16.336565,8.336565,41.0
282.227112,274.227112,16.325781,8.325781,42.0
282.236633,274.236633,16.353779,8.353779,43.0
282.246155,274.246155,16.381776,8.381776,44.0
282.255676,274.255676,16.409774,8.409774,45.0
282.435628,274.435628,16.539602,8.539602,46.0
282.61558,274.61558,16.669431,8.669431,47.0
282.795532,274.795532,16.799259,8.799259,48.0
282.836721,274.836721,16.867571,8.867571,49.0
282.877909,274.877909,16.935884,8.935884,50.0
282.919098,274.919098,17.004196,9.004196,51.0
282.938466,274.938466,17.036377,9.036377,52.0
282.957835,274.957835,17.068558,9.068558,53.0
282.977203,274.977203,17.100739,9.100739,54.0
282.973338,274.973338,17.105666,9.105666,55.0
282.969472,274.969472,17.110593,9.110593,56.0
282.965607,274.965607,17.11552,9.11552,57.0
282.971822,274.971822,17.099849,9.099849,58.0
282.978038,274.978038,17.084179,9.084179,59.0
282.984253,274.984253,17.068508,9.068508,60.0
282.895243,274.895243,17.056366,9.056366,61.0
282.806234,274.806234,17.044223,9.044223,62.0
282.717224,274.717224,17.032081,9.032081,63.0
282.66214,274.66214,17.087155,9.087155,64.0
282.607055,274.607055,17.142229,9.142229,65.0
282.551971,274.551971,17.197303,9.197303,66.0
282.50355,274.50355,17.270665,9.270665,67.0
282.455129,274.455129,17.344028,9.344028,68.0
282.406708,274.406708,17.41739,9.41739,69.0
282.335032,274.335032,17.503624,9.503624,70.0
282.263357,274.263357,17.589859,9.589859,71.0
282.191681,274.191681,17.676093,9.676093,72.0
282.216156,274.216156,17.894042,9.894042,73.0
282.240631,274.240631,18.111991,10.111991,74.0
282.265106,274.265106,18.32994,10.32994,75.0
282.282745,274.282745,18.425819,10.425819,76.0
282.300385,274.300385,18.521698,10.521698,77.0
282.318024,274.318024,18.617577,10.617577,78.0
282.32604,274.32604,18.63758,10.63758,79.0
282.334056,274.334056,18.657583,10.657583,80.0
282.342072,274.342072,18.677586,10.677586,81.0
282.364604,274.364604,18.758161,10.758161,82.0
282.387136,274.387136,18.838737,10.838737,83.0
282.409668,274.409668,18.919312,10.919312,84.0
282.350189,274.350189,19.022254,11.022254,85.0
282.290711,274.290711,19.125197,11.125197,86.0
282.231232,274.231232,19.228139,11.228139,87.0
282.11969,274.11969,19.386946,11.386946,88.0
282.008148,274.008148,19.545753,11.545753,89.0
281.896606,273.896606,19.70456,11.70456,90.0
281.752736,273.752736,19.86552,11.86552,91.0
281.608866,273.608866,20.026479,12.026479,92.0
281.464996,273.464996,20.187439,12.187439,93.0
281.229166,273.229166,20.316679,12.316679,94.0
280.993337,272.993337,20.445919,12.445919,95.0
280.757507,272.757507,20.575159,12.575159,96.0
280.673513,272.673513,20.670122,12.670122,97.0
280.589518,272.589518,20.765085,12.765085,98.0
280.505524,272.505524,20.860048,12.860048,99.0
280.469513,272.469513,20.991651,12.991651,100.0
280.433502,272.433502,21.123255,13.123255,101.0
280.397491,272.397491,21.254858,13.254858,102.0
280.363393,272.363393,21.38028,13.38028,103.0
280.329295,272.329295,21.505701,13.505701,104.0
280.295197,272.295197,21.631123,13.631123,105.0
280.097494,272.097494,21.704535,13.704535,106.0
279.89979,271.89979,21.777946,13.777946,107.0
279.702087,271.702087,21.851358,13.851358,108.0
279.657511,271.657511,21.942737,13.942737,109.0
279.612935,271.612935,22.034117,14.034117,110.0
279.568359,271.568359,22.125496,14.125496,111.0
279.545603,271.545603,22.247487,14.247487,112.0
279.522848,271.522848,22.369477,14.369477,113.0
279.500092,271.500092,22.491468,14.491468,114.0
279.490642,271.490642,22.617508,14.617508,115.0
279.481191,271.481191,22.743549,14.743549,116.0
279.471741,271.471741,22.869589,14.869589,117.0
279.453776,271.453776,22.998135,14.998135,118.0
279.435812,271.435812,23.126682,15.126682,119.0
279.417847,271.417847,23.255228,15.255228,120.0
279.391917,271.391917,23.268182,15.268182,121.0
279.365987,271.365987,23.281136,15.281136,122.0
279.340057,271.340057,23.29409,15.29409,123.0
279.33136,271.33136,23.353161,15.353161,124.0
279.322662,271.322662,23.412231,15.412231,125.0
279.313965,271.313965,23.471302,15.471302,126.0
