,lon_west,lat_north,lat_south,step
301.562683,293.562683,52.963093,44.963093,0.0
302.766174,294.766174,53.166285,45.166285,1.0
303.969666,295.969666,53.369478,45.369478,2.0
305.173157,297.173157,53.57267,45.57267,3.0
306.369456,298.369456,53.70771,45.70771,4.0
307.565755,299.565755,53.842751,45.842751,5.0
308.762054,300.762054,53.977791,45.977791,6.0
309.720347,301.720347,54.145527,46.145527,7.0
310.678639,302.678639,54.313263,46.313263,8.0
311.636932,303.636932,54.480999,46.480999,9.0
312.60086,304.60086,54.703064,46.703064,10.0
313.564789,305.564789,54.925129,46.925129,11.0
314.528717,306.528717,55.147194,47.147194,12.0
315.74706,307.74706,55.368424,47.368424,13.0
316.965403,308.965403,55.589653,47.589653,14.0
318.183746,310.183746,55.810883,47.810883,15.0
319.498026,311.498026,56.084086,48.084086,16.0
320.812307,312.812307,56.35729,48.35729,17.0
322.126587,314.126587,56.630493,48.630493,18.0
323.484446,315.484446,56.916351,48.916351,19.0
324.842306,316.842306,57.20221,49.20221,20.0
326.200165,318.200165,57.488068,49.488068,21.0
327.583059,319.583059,57.731875,49.731875,22.0
328.965952,320.965952,57.975683,49.975683,23.0
330.348846,322.348846,58.21949,50.21949,24.0
331.809478,323.809478,58.496518,50.496518,25.0
333.270111,325.270111,58.773547,50.773547,26.0
334.730743,326.730743,59.050575,51.050575,27.0
336.209828,328.209828,59.308718,51.308718,28.0
337.688914,329.688914,59.566862,51.566862,29.0
339.167999,331.167999,59.825005,51.825005,30.0
340.496144,332.496144,59.954201,51.954201,31.0
341.82429,333.82429,60.083397,52.083397,32.0
343.152435,335.152435,60.212593,52.212593,33.0
344.473195,336.473195,60.337493,52.337493,34.0
345.793956,337.793956,60.462392,52.462392,35.0
347.114716,339.114716,60.587292,52.587292,36.0
348.521088,340.521088,60.676758,52.676758,37.0
