,lon_west,lat_north,lat_south,step
313.929352,305.929352,44.772072,36.772072,0.0
314.274892,306.274892,44.98967,36.98967,1.0
314.620433,306.620433,45.207268,37.207268,2.0
314.965973,306.965973,45.424866,37.424866,3.0
315.905579,307.905579,45.791204,37.791204,4.0
316.845184,308.845184,46.157542,38.157542,5.0
317.78479,309.78479,46.52388,38.52388,6.0
319.455007,311.455007,46.877026,38.877026,7.0
321.125224,313.125224,47.230171,39.230171,8.0
322.795441,314.795441,47.583317,39.583317,9.0
324.028158,316.028158,47.912641,39.912641,10.0
325.260874,317.260874,48.241965,40.241965,11.0
326.493591,318.493591,48.571289,40.571289,12.0
327.583313,319.583313,48.837866,40.837866,13.0
328.673034,320.673034,49.104444,41.104444,14.0
329.762756,321.762756,49.371021,41.371021,15.0
330.802643,322.802643,49.57097,41.57097,16.0
331.842529,323.842529,49.770918,41.770918,17.0
332.882416,324.882416,49.970867,41.970867,18.0
334.26474,326.26474,50.237311,42.237311,19.0
335.647064,327.647064,50.503755,42.503755,20.0
337.029388,329.029388,50.770199,42.770199,21.0
338.590322,330.590322,50.908576,42.908576,22.0
340.151255,332.151255,51.046952,43.046952,23.0
341.712189,333.712189,51.185329,43.185329,24.0
343.331035,335.331035,51.221374,43.221374,25.0
344.94988,336.94988,51.25742,43.25742,26.0
346.568726,338.568726,51.293465,43.293465,27.0
347.984904,339.984904,51.254519,43.254519,28.0
349.401083,341.401083,51.215574,43.215574,29.0
350.817261,342.817261,51.176628,43.176628,30.0
