,lon_west,lat_north,lat_south,step
318.951375,310.951375,49.675129,41.675129,68.0
319.371887,311.371887,49.888653,41.888653,69.0
319.710378,311.710378,50.322961,42.322961,70.0
320.048869,312.048869,50.75727,42.75727,71.0
320.38736,312.38736,51.191578,43.191578,72.0
320.740235,312.740235,51.557826,43.557826,73.0
321.093109,313.093109,51.924073,43.924073,74.0
321.445984,313.445984,52.290321,44.290321,75.0
321.821177,313.821177,52.488416,44.488416,76.0
322.196371,314.196371,52.68651,44.68651,77.0
322.571564,314.571564,52.884605,44.884605,78.0
323.013631,315.013631,53.114533,45.114533,79.0
323.455699,315.455699,53.344462,45.344462,80.0
323.897766,315.897766,53.57439,45.57439,81.0
324.372538,316.372538,53.855273,45.855273,82.0
324.847311,316.847311,54.136155,46.136155,83.0
325.322083,317.322083,54.417038,46.417038,84.0
325.840251,317.840251,54.602912,46.602912,85.0
326.358419,318.358419,54.788785,46.788785,86.0
326.876587,318.876587,54.974659,46.974659,87.0
327.452616,319.452616,55.169851,47.169851,88.0
328.028646,320.028646,55.365042,47.365042,89.0
328.604675,320.604675,55.560234,47.560234,90.0
329.153229,321.153229,55.796479,47.796479,91.0
329.701782,321.701782,56.032725,48.032725,92.0
330.250336,322.250336,56.26897,48.26897,93.0
330.874939,322.874939,56.505261,48.505261,94.0
331.499543,323.499543,56.741553,48.741553,95.0
332.124146,324.124146,56.977844,48.977844,96.0
332.775177,324.775177,57.177481,49.177481,97.0
333.426209,325.426209,57.377119,49.377119,98.0
334.07724,326.07724,57.576756,49.576756,99.0
334.696452,326.696452,57.743161,49.743161,100.0
335.315663,327.315663,57.909565,49.909565,101.0
335.934875,327.934875,58.07597,50.07597,102.0
336.528269,328.528269,58.221226,50.221226,103.0
337.121663,329.121663,58.366482,50.366482,104.0
337.715057,329.715057,58.511738,50.511738,105.0
338.355957,330.355957,58.610114,50.610114,106.0
338.996856,330.996856,58.70849,50.70849,107.0
339.637756,331.637756,58.806866,50.806866,108.0
340.338063,332.338063,58.956136,50.956136,109.0
341.038371,333.038371,59.105407,51.105407,110.0
341.738678,333.738678,59.254677,51.254677,111.0
342.354716,334.354716,59.490109,51.490109,112.0
342.970754,334.970754,59.72554,51.72554,113.0
343.586792,335.586792,59.960972,51.960972,114.0
344.368998,336.368998,60.297239,52.297239,115.0
345.151205,337.151205,60.633505,52.633505,116.0
345.933411,337.933411,60.969772,52.969772,117.0
347.164775,339.164775,61.766339,53.766339,118.0
348.396138,340.396138,62.562907,54.562907,119.0
349.627502,341.627502,63.359474,55.359474,120.0
351.14568,343.14568,64.297025,56.297025,121.0
355.422851,347.422851,66.761658,58.761658,124.0
356.663666,348.663666,67.351189,59.351189,125.0
357.90448,349.90448,67.94072,59.94072,126.0
0.038229,352.038229,68.834137,60.834137,128.0
1.105103,353.105103,69.280846,61.280846,129.0
1.986196,353.986196,69.496824,61.496824,130.0
2.86729,354.86729,69.712802,61.712802,131.0
3.748383,355.748383,69.92878,61.92878,132.0
4.575017,356.575017,70.171507,62.171507,133.0
5.401651,357.401651,70.414233,62.414233,134.0
6.228285,358.228285,70.65696,62.65696,135.0
7.223912,359.223912,71.050873,63.050873,136.0
9.215167,1.215167,71.838699,63.838699,138.0
