,lon_west,lat_north,lat_south,step
277.15271,269.15271,37.126343,29.126343,0.0
277.119253,269.119253,36.80935,28.80935,1.0
277.085795,269.085795,36.492358,28.492358,2.0
277.052338,269.052338,36.175365,28.175365,3.0
277.054871,269.054871,36.032704,28.032704,4.0
277.057404,269.057404,35.890044,27.890044,5.0
277.059937,269.059937,35.747383,27.747383,6.0
277.203034,269.203034,35.86434,27.86434,7.0
277.34613,269.34613,35.981298,27.981298,8.0
277.489227,269.489227,36.098255,28.098255,9.0
277.639465,269.639465,36.35576,28.35576,10.0
277.789703,269.789703,36.613265,28.613265,11.0
277.939941,269.939941,36.87077,28.87077,12.0
278.146342,270.146342,37.350605,29.350605,13.0
278.352742,270.352742,37.830441,29.830441,14.0
278.559143,270.559143,38.310276,30.310276,15.0
278.638936,270.638936,38.072873,30.072873,16.0
278.71873,270.71873,37.835471,29.835471,17.0
278.798523,270.798523,37.598068,29.598068,18.0
278.888611,270.888611,37.281171,29.281171,19.0
278.978699,270.978699,36.964274,28.964274,20.0
279.068787,271.068787,36.647377,28.647377,21.0
279.230347,271.230347,36.355811,28.355811,22.0
279.391907,271.391907,36.064244,28.064244,23.0
279.553467,271.553467,35.772678,27.772678,24.0
279.864563,271.864563,35.76615,27.76615,25.0
280.175659,272.175659,35.759622,27.759622,26.0
280.486755,272.486755,35.753094,27.753094,27.0
280.831787,272.831787,35.84714,27.84714,28.0
281.176819,273.176819,35.941187,27.941187,29.0
281.521851,273.521851,36.035233,28.035233,30.0
282.079356,274.079356,36.310493,28.310493,31.0
282.636861,274.636861,36.585752,28.585752,32.0
283.194366,275.194366,36.861012,28.861012,33.0
284.032084,276.032084,37.311918,29.311918,34.0
284.869802,276.869802,37.762824,29.762824,35.0
285.70752,277.70752,38.21373,30.21373,36.0
286.747905,278.747905,38.881732,30.881732,37.0
287.788289,279.788289,39.549733,31.549733,38.0
288.828674,280.828674,40.217735,32.217735,39.0
289.694285,281.694285,40.754438,32.754438,40.0
290.559896,282.559896,41.29114,33.29114,41.0
291.425507,283.425507,41.827843,33.827843,42.0
292.169912,284.169912,42.306015,34.306015,43.0
292.914317,284.914317,42.784188,34.784188,44.0
293.658722,285.658722,43.26236,35.26236,45.0
294.386993,286.386993,43.810437,35.810437,46.0
295.115265,287.115265,44.358513,36.358513,47.0
295.843536,287.843536,44.90659,36.90659,48.0
296.558085,288.558085,45.401821,37.401821,49.0
297.272634,289.272634,45.897053,37.897053,50.0
297.987183,289.987183,46.392284,38.392284,51.0
298.776245,290.776245,46.786951,38.786951,52.0
299.565308,291.565308,47.181619,39.181619,53.0
300.35437,292.35437,47.576286,39.576286,54.0
301.254974,293.254974,48.134211,40.134211,55.0
302.155579,294.155579,48.692136,40.692136,56.0
303.056183,295.056183,49.250061,41.250061,57.0
304.070302,296.070302,49.765648,41.765648,58.0
305.084422,297.084422,50.281235,42.281235,59.0
306.098541,298.098541,50.796822,42.796822,60.0
307.232849,299.232849,51.293054,43.293054,61.0
308.367157,300.367157,51.789287,43.789287,62.0
309.501465,301.501465,52.285519,44.285519,63.0
310.743815,302.743815,52.734693,44.734693,64.0
311.986166,303.986166,53.183867,45.183867,65.0
313.228516,305.228516,53.633041,45.633041,66.0
314.549907,306.549907,54.1324,46.1324,67.0
315.871297,307.871297,54.63176,46.63176,68.0
317.192688,309.192688,55.131119,47.131119,69.0
318.460409,310.460409,55.46606,47.46606,70.0
319.728129,311.728129,55.801,47.801,71.0
320.99585,312.99585,56.135941,48.135941,72.0
322.259298,314.259298,56.437823,48.437823,73.0
323.522746,315.522746,56.739706,48.739706,74.0
324.786194,316.786194,57.041588,49.041588,75.0
325.966878,317.966878,57.351443,49.351443,76.0
327.147563,319.147563,57.661298,49.661298,77.0
328.328247,320.328247,57.971153,49.971153,78.0
329.43808,321.43808,58.15783,50.15783,79.0
330.547912,322.547912,58.344508,50.344508,80.0
331.657745,323.657745,58.531185,50.531185,81.0
332.762542,324.762542,58.661898,50.661898,82.0
333.86734,325.86734,58.792612,50.792612,83.0
334.972137,326.972137,58.923325,50.923325,84.0
336.032511,328.032511,59.041296,51.041296,85.0
337.092885,329.092885,59.159266,51.159266,86.0
338.153259,330.153259,59.277237,51.277237,87.0
339.141601,331.141601,59.284816,51.284816,88.0
340.129944,332.129944,59.292394,51.292394,89.0
341.118286,333.118286,59.299973,51.299973,90.0
342.114868,334.114868,59.277403,51.277403,91.0
343.11145,335.11145,59.254832,51.254832,92.0
344.108032,336.108032,59.232262,51.232262,93.0
345.057861,337.057861,59.161099,51.161099,94.0
346.007691,338.007691,59.089935,51.089935,95.0
346.95752,338.95752,59.018772,51.018772,96.0
347.766592,339.766592,58.987658,50.987658,97.0
348.575663,340.575663,58.956544,50.956544,98.0
349.384735,341.384735,58.92543,50.92543,99.0
