,lon_west,lat_north,lat_south,step
258.730896,250.730896,38.819916,30.819916,0.0
258.783732,250.783732,38.744981,30.744981,1.0
258.836568,250.836568,38.670047,30.670047,2.0
258.889404,250.889404,38.595112,30.595112,3.0
259.73942,251.73942,38.796401,30.796401,4.0
260.589437,252.589437,38.997689,30.997689,5.0
261.439453,253.439453,39.198978,31.198978,6.0
262.280222,254.280222,39.267892,31.267892,7.0
263.120992,255.120992,39.336806,31.336806,8.0
263.961761,255.961761,39.40572,31.40572,9.0
264.421142,256.421142,39.28713,31.28713,10.0
264.880524,256.880524,39.16854,31.16854,11.0
265.339905,257.339905,39.04995,31.04995,12.0
265.669607,257.669607,38.943447,30.943447,13.0
265.999308,257.999308,38.836945,30.836945,14.0
266.32901,258.32901,38.730442,30.730442,15.0
266.592957,258.592957,38.780473,30.780473,16.0
266.856903,258.856903,38.830504,30.830504,17.0
267.12085,259.12085,38.880535,30.880535,18.0
267.612508,259.612508,39.105736,31.105736,19.0
268.104167,260.104167,39.330936,31.330936,20.0
268.595825,260.595825,39.556137,31.556137,21.0
269.014241,261.014241,39.788644,31.788644,22.0
269.432658,261.432658,40.021151,32.021151,23.0
269.851074,261.851074,40.253658,32.253658,24.0
269.955515,261.955515,40.20343,32.20343,25.0
270.059957,262.059957,40.153202,32.153202,26.0
270.164398,262.164398,40.102974,32.102974,27.0
270.196767,262.196767,39.957746,31.957746,28.0
270.229136,262.229136,39.812518,31.812518,29.0
270.261505,262.261505,39.66729,31.66729,30.0
270.435262,262.435262,39.537889,31.537889,31.0
270.609019,262.609019,39.408488,31.408488,32.0
270.782776,262.782776,39.279087,31.279087,33.0
270.768361,262.768361,39.04078,31.04078,34.0
270.753947,262.753947,38.802474,30.802474,35.0
270.739532,262.739532,38.564167,30.564167,36.0
271.207753,263.207753,38.624659,30.624659,37.0
271.675975,263.675975,38.685152,30.685152,38.0
272.144196,264.144196,38.745644,30.745644,39.0
272.694346,264.694346,38.793089,30.793089,40.0
273.244497,265.244497,38.840533,30.840533,41.0
273.794647,265.794647,38.887978,30.887978,42.0
274.422475,266.422475,38.949859,30.949859,43.0
275.050303,267.050303,39.011739,31.011739,44.0
275.678131,267.678131,39.07362,31.07362,45.0
276.188721,268.188721,38.993609,30.993609,46.0
276.69931,268.69931,38.913599,30.913599,47.0
277.2099,269.2099,38.833588,30.833588,48.0
277.982208,269.982208,39.005289,31.005289,49.0
278.754517,270.754517,39.176989,31.176989,50.0
279.526825,271.526825,39.34869,31.34869,51.0
280.259572,272.259572,39.554527,31.554527,52.0
280.99232,272.99232,39.760365,31.760365,53.0
281.725067,273.725067,39.966202,31.966202,54.0
282.484385,274.484385,40.151255,32.151255,55.0
283.243703,275.243703,40.336309,32.336309,56.0
284.003021,276.003021,40.521362,32.521362,57.0
284.639038,276.639038,40.537756,32.537756,58.0
285.275055,277.275055,40.554151,32.554151,59.0
285.911072,277.911072,40.570545,32.570545,60.0
286.639079,278.639079,40.677555,32.677555,61.0
287.367086,279.367086,40.784565,32.784565,62.0
288.095093,280.095093,40.891575,32.891575,63.0
288.751872,280.751872,41.145044,33.145044,64.0
289.408651,281.408651,41.398512,33.398512,65.0
290.06543,282.06543,41.651981,33.651981,66.0
290.606232,282.606232,41.847898,33.847898,67.0
291.147034,283.147034,42.043814,34.043814,68.0
291.687836,283.687836,42.239731,34.239731,69.0
292.24942,284.24942,42.384059,34.384059,70.0
292.811005,284.811005,42.528386,34.528386,71.0
293.372589,285.372589,42.672714,34.672714,72.0
293.96756,285.96756,42.96609,34.96609,73.0
294.56253,286.56253,43.259465,35.259465,74.0
295.157501,287.157501,43.552841,35.552841,75.0
295.737793,287.737793,43.842577,35.842577,76.0
296.318084,288.318084,44.132314,36.132314,77.0
296.898376,288.898376,44.42205,36.42205,78.0
297.469238,289.469238,44.696055,36.696055,79.0
298.0401,290.0401,44.970059,36.970059,80.0
298.610962,290.610962,45.244064,37.244064,81.0
299.235575,291.235575,45.513166,37.513166,82.0
299.860189,291.860189,45.782267,37.782267,83.0
300.484802,292.484802,46.051369,38.051369,84.0
301.054179,293.054179,46.309189,38.309189,85.0
301.623555,293.623555,46.567009,38.567009,86.0
302.192932,294.192932,46.824829,38.824829,87.0
302.886332,294.886332,47.138807,39.138807,88.0
303.579732,295.579732,47.452784,39.452784,89.0
304.273132,296.273132,47.766762,39.766762,90.0
304.795522,296.795522,47.923649,39.923649,91.0
305.317912,297.317912,48.080536,40.080536,92.0
305.840302,297.840302,48.237423,40.237423,93.0
306.450999,298.450999,48.514404,40.514404,94.0
307.061697,299.061697,48.791386,40.791386,95.0
307.672394,299.672394,49.068367,41.068367,96.0
308.347168,300.347168,49.324483,41.324483,97.0
309.021942,301.021942,49.5806,41.5806,98.0
309.696716,301.696716,49.836716,41.836716,99.0
310.604136,302.604136,50.204253,42.204253,100.0
311.511556,303.511556,50.57179,42.57179,101.0
312.418976,304.418976,50.939327,42.939327,102.0
313.615672,305.615672,51.409242,43.409242,103.0
314.812368,306.812368,51.879157,43.879157,104.0
316.009064,308.009064,52.349072,44.349072,105.0
317.178904,309.178904,52.693699,44.693699,106.0
318.348745,310.348745,53.038327,45.038327,107.0
319.518585,311.518585,53.382954,45.382954,108.0
320.776804,312.776804,53.791516,45.791516,109.0
322.035024,314.035024,54.200077,46.200077,110.0
323.293243,315.293243,54.608639,46.608639,111.0
324.935923,316.935923,55.117605,47.117605,112.0
326.578603,318.578603,55.62657,47.62657,113.0
328.221283,320.221283,56.135536,48.135536,114.0
330.238881,322.238881,56.806989,48.806989,115.0
332.25648,324.25648,57.478442,49.478442,116.0
334.274078,326.274078,58.149895,50.149895,117.0
335.580871,327.580871,58.326237,50.326237,118.0
336.887665,328.887665,58.502579,50.502579,119.0
338.194458,330.194458,58.678921,50.678921,120.0
339.219808,331.219808,58.774146,50.774146,121.0
340.245158,332.245158,58.869371,50.869371,122.0
341.270508,333.270508,58.964596,50.964596,123.0
342.32842,334.32842,59.034443,51.034443,124.0
343.386332,335.386332,59.10429,51.10429,125.0
344.444244,336.444244,59.174137,51.174137,126.0
345.567647,337.567647,59.206936,51.206936,127.0
346.69105,338.69105,59.239734,51.239734,128.0
347.814453,339.814453,59.272533,51.272533,129.0
348.932017,340.932017,59.296454,51.296454,130.0
