,lon_west,lat_north,lat_south,step
254.508606,246.508606,55.418457,47.418457,0.0
255.399063,247.399063,55.081025,47.081025,1.0
256.28952,248.28952,54.743594,46.743594,2.0
257.179977,249.179977,54.406162,46.406162,3.0
257.836705,249.836705,53.980786,45.980786,4.0
258.493434,250.493434,53.555411,45.555411,5.0
259.150162,251.150162,53.130035,45.130035,6.0
260.016907,252.016907,52.637239,44.637239,7.0
260.883652,252.883652,52.144442,44.144442,8.0
261.750397,253.750397,51.651646,43.651646,9.0
262.341543,254.341543,51.020686,43.020686,10.0
262.932688,254.932688,50.389726,42.389726,11.0
263.523834,255.523834,49.758766,41.758766,12.0
264.057414,256.057414,49.058025,41.058025,13.0
264.590993,256.590993,48.357285,40.357285,14.0
265.124573,257.124573,47.656544,39.656544,15.0
265.60614,257.60614,47.281306,39.281306,16.0
266.087708,258.087708,46.906068,38.906068,17.0
266.569275,258.569275,46.53083,38.53083,18.0
267.102081,259.102081,46.287396,38.287396,19.0
267.634888,259.634888,46.043963,38.043963,20.0
268.167694,260.167694,45.800529,37.800529,21.0
268.642548,260.642548,45.509407,37.509407,22.0
269.117401,261.117401,45.218284,37.218284,23.0
269.592255,261.592255,44.927162,36.927162,24.0
270.171692,262.171692,44.84076,36.84076,25.0
270.751129,262.751129,44.754359,36.754359,26.0
271.330566,263.330566,44.667957,36.667957,27.0
271.964304,263.964304,44.607219,36.607219,28.0
272.598043,264.598043,44.546482,36.546482,29.0
273.231781,265.231781,44.485744,36.485744,30.0
274.015605,266.015605,44.634035,36.634035,31.0
274.799428,266.799428,44.782327,36.782327,32.0
275.583252,267.583252,44.930618,36.930618,33.0
276.334534,268.334534,45.0885,37.0885,34.0
277.085815,269.085815,45.246381,37.246381,35.0
277.837097,269.837097,45.404263,37.404263,36.0
278.587412,270.587412,45.449944,37.449944,37.0
279.337728,271.337728,45.495625,37.495625,38.0
280.088043,272.088043,45.541306,37.541306,39.0
280.824076,272.824076,45.527198,37.527198,40.0
281.56011,273.56011,45.513089,37.513089,41.0
282.296143,274.296143,45.498981,37.498981,42.0
282.901134,274.901134,45.42759,37.42759,43.0
283.506124,275.506124,45.3562,37.3562,44.0
284.111115,276.111115,45.284809,37.284809,45.0
284.881175,276.881175,45.213809,37.213809,46.0
285.651235,277.651235,45.142808,37.142808,47.0
286.421295,278.421295,45.071808,37.071808,48.0
287.174652,279.174652,45.002819,37.002819,49.0
287.928009,279.928009,44.93383,36.93383,50.0
288.681366,280.681366,44.864841,36.864841,51.0
289.32781,281.32781,44.685245,36.685245,52.0
289.974253,281.974253,44.50565,36.50565,53.0
290.620697,282.620697,44.326054,36.326054,54.0
291.560476,283.560476,43.951624,35.951624,55.0
292.500254,284.500254,43.577193,35.577193,56.0
293.440033,285.440033,43.202763,35.202763,57.0
294.479177,286.479177,42.931762,34.931762,58.0
295.518321,287.518321,42.66076,34.66076,59.0
296.557465,288.557465,42.389759,34.389759,60.0
298.670115,290.670115,42.487247,34.487247,61.0
300.782766,292.782766,42.584736,34.584736,62.0
302.895416,294.895416,42.682224,34.682224,63.0
304.27358,296.27358,42.94531,34.94531,64.0
305.651743,297.651743,43.208395,35.208395,65.0
307.029907,299.029907,43.471481,35.471481,66.0
308.119222,300.119222,43.696981,35.696981,67.0
309.208537,301.208537,43.92248,35.92248,68.0
310.297852,302.297852,44.14798,36.14798,69.0
311.108633,303.108633,44.343662,36.343662,70.0
311.919413,303.919413,44.539345,36.539345,71.0
312.730194,304.730194,44.735027,36.735027,72.0
313.819295,305.819295,44.976247,36.976247,73.0
314.908397,306.908397,45.217467,37.217467,74.0
315.997498,307.997498,45.458687,37.458687,75.0
317.692007,309.692007,45.995252,37.995252,76.0
319.386515,311.386515,46.531817,38.531817,77.0
321.081024,313.081024,47.068382,39.068382,78.0
321.994242,313.994242,47.412275,39.412275,79.0
322.907461,314.907461,47.756167,39.756167,80.0
323.820679,315.820679,48.10006,40.10006,81.0
325.436727,317.436727,48.779778,40.779778,82.0
327.052775,319.052775,49.459496,41.459496,83.0
328.668823,320.668823,50.139214,42.139214,84.0
330.028351,322.028351,50.710266,42.710266,85.0
331.387878,323.387878,51.281319,43.281319,86.0
332.747406,324.747406,51.852371,43.852371,87.0
334.065806,326.065806,52.343334,44.343334,88.0
335.384206,327.384206,52.834297,44.834297,89.0
336.702606,328.702606,53.32526,45.32526,90.0
337.958109,329.958109,53.851108,45.851108,91.0
339.213613,331.213613,54.376957,46.376957,92.0
340.469116,332.469116,54.902805,46.902805,93.0
341.730845,333.730845,55.476862,47.476862,94.0
342.992574,334.992574,56.05092,48.05092,95.0
344.254303,336.254303,56.624977,48.624977,96.0
345.379608,337.379608,57.15936,49.15936,97.0
346.504914,338.504914,57.693744,49.693744,98.0
347.630219,339.630219,58.228127,50.228127,99.0
348.691915,340.691915,58.76497,50.76497,100.0
