,lon_west,lat_north,lat_south,step
299.391846,291.391846,48.671219,40.671219,0.0
299.86495,291.86495,47.162656,39.162656,1.0
300.338053,292.338053,45.654094,37.654094,2.0
300.811157,292.811157,44.145531,36.145531,3.0
301.634084,293.634084,43.372877,35.372877,4.0
302.457011,294.457011,42.600222,34.600222,5.0
303.279938,295.279938,41.827568,33.827568,6.0
304.016144,296.016144,41.825404,33.825404,7.0
304.75235,296.75235,41.823239,33.823239,8.0
305.488556,297.488556,41.821075,33.821075,9.0
306.519135,298.519135,42.095522,34.095522,10.0
307.549713,299.549713,42.36997,34.36997,11.0
308.580292,300.580292,42.644417,34.644417,12.0
310.043366,302.043366,43.070962,35.070962,13.0
311.506439,303.506439,43.497508,35.497508,14.0
312.969513,304.969513,43.924053,35.924053,15.0
314.331238,306.331238,44.222645,36.222645,16.0
315.692963,307.692963,44.521236,36.521236,17.0
317.054688,309.054688,44.819828,36.819828,18.0
318.586192,310.586192,45.306807,37.306807,19.0
320.117696,312.117696,45.793787,37.793787,20.0
321.6492,313.6492,46.280766,38.280766,21.0
322.794891,314.794891,46.626861,38.626861,22.0
323.940582,315.940582,46.972955,38.972955,23.0
325.086273,317.086273,47.31905,39.31905,24.0
326.740855,318.740855,48.084257,40.084257,25.0
328.395436,320.395436,48.849463,40.849463,26.0
330.050018,322.050018,49.61467,41.61467,27.0
331.365885,323.365885,50.274218,42.274218,28.0
332.681753,324.681753,50.933767,42.933767,29.0
333.99762,325.99762,51.593315,43.593315,30.0
335.095246,327.095246,52.134062,44.134062,31.0
336.192871,328.192871,52.67481,44.67481,32.0
337.290497,329.290497,53.215557,45.215557,33.0
338.435608,330.435608,53.774207,45.774207,34.0
339.580719,331.580719,54.332856,46.332856,35.0
340.72583,332.72583,54.891506,46.891506,36.0
341.827108,333.827108,55.367218,47.367218,37.0
342.928385,334.928385,55.84293,47.84293,38.0
344.029663,336.029663,56.318642,48.318642,39.0
344.983063,336.983063,56.826869,48.826869,40.0
345.936462,337.936462,57.335096,49.335096,41.0
346.889862,338.889862,57.843323,49.843323,42.0
347.812052,339.812052,58.337692,50.337692,43.0
348.734243,340.734243,58.832062,50.832062,44.0
