,lon_west,lat_north,lat_south,step
307.980164,299.980164,49.919746,41.919746,0.0
309.660624,301.660624,50.676384,42.676384,1.0
311.341085,303.341085,51.433021,43.433021,2.0
313.021545,305.021545,52.189659,44.189659,3.0
314.599843,306.599843,52.786243,44.786243,4.0
316.178141,308.178141,53.382828,45.382828,5.0
317.756439,309.756439,53.979412,45.979412,6.0
319.208821,311.208821,54.494385,46.494385,7.0
320.661204,312.661204,55.009357,47.009357,8.0
322.113586,314.113586,55.52433,47.52433,9.0
323.745463,315.745463,56.08085,48.08085,10.0
325.377339,317.377339,56.63737,48.63737,11.0
327.009216,319.009216,57.19389,49.19389,12.0
329.119954,321.119954,57.87638,49.87638,13.0
331.230693,323.230693,58.55887,50.55887,14.0
333.341431,325.341431,59.24136,51.24136,15.0
335.417684,327.417684,59.888864,51.888864,16.0
337.493937,329.493937,60.536368,52.536368,17.0
339.57019,331.57019,61.183872,53.183872,18.0
341.429331,333.429331,61.704376,53.704376,19.0
343.288473,335.288473,62.22488,54.22488,20.0
345.147614,337.147614,62.745384,54.745384,21.0
346.876933,338.876933,63.208774,55.208774,22.0
348.606252,340.606252,63.672165,55.672165,23.0
350.335571,342.335571,64.135555,56.135555,24.0
352.17336,344.17336,64.554041,56.554041,25.0
