,lon_west,lat_north,lat_south,step
291.717285,283.717285,49.557716,41.557716,0.0
292.074971,284.074971,49.328397,41.328397,1.0
292.432658,284.432658,49.099078,41.099078,2.0
292.790344,284.790344,48.869759,40.869759,3.0
293.336527,285.336527,48.703937,40.703937,4.0
293.882711,285.882711,48.538114,40.538114,5.0
294.428894,286.428894,48.372292,40.372292,6.0
295.062358,287.062358,48.288998,40.288998,7.0
295.695821,287.695821,48.205704,40.205704,8.0
296.329285,288.329285,48.12241,40.12241,9.0
296.736552,288.736552,47.91959,39.91959,10.0
297.143819,289.143819,47.71677,39.71677,11.0
297.551086,289.551086,47.51395,39.51395,12.0
297.930867,289.930867,47.406711,39.406711,13.0
298.310649,290.310649,47.299473,39.299473,14.0
298.69043,290.69043,47.192234,39.192234,15.0
299.164002,291.164002,47.077634,39.077634,16.0
299.637573,291.637573,46.963034,38.963034,17.0
300.111145,292.111145,46.848434,38.848434,18.0
300.590841,292.590841,46.727314,38.727314,19.0
301.070536,293.070536,46.606193,38.606193,20.0
301.550232,293.550232,46.485073,38.485073,21.0
302.242859,294.242859,46.229942,38.229942,22.0
302.935486,294.935486,45.974812,37.974812,23.0
303.628113,295.628113,45.719681,37.719681,24.0
304.381785,296.381785,45.60952,37.60952,25.0
305.135458,297.135458,45.499359,37.499359,26.0
305.88913,297.88913,45.389198,37.389198,27.0
306.693899,298.693899,45.314697,37.314697,28.0
307.498667,299.498667,45.240196,37.240196,29.0
308.303436,300.303436,45.165695,37.165695,30.0
309.030639,301.030639,45.15668,37.15668,31.0
309.757843,301.757843,45.147664,37.147664,32.0
310.485046,302.485046,45.138649,37.138649,33.0
311.31017,303.31017,45.012787,37.012787,34.0
312.135295,304.135295,44.886925,36.886925,35.0
312.960419,304.960419,44.761063,36.761063,36.0
313.877147,305.877147,44.82613,36.82613,37.0
314.793874,306.793874,44.891197,36.891197,38.0
315.710602,307.710602,44.956264,36.956264,39.0
316.610087,308.610087,45.111301,37.111301,40.0
317.509573,309.509573,45.266338,37.266338,41.0
318.409058,310.409058,45.421375,37.421375,42.0
319.266856,311.266856,45.587378,37.587378,43.0
320.124654,312.124654,45.753381,37.753381,44.0
320.982452,312.982452,45.919384,37.919384,45.0
321.923869,313.923869,46.225249,38.225249,46.0
322.865285,314.865285,46.531114,38.531114,47.0
323.806702,315.806702,46.836979,38.836979,48.0
324.611481,316.611481,47.145087,39.145087,49.0
325.41626,317.41626,47.453195,39.453195,50.0
326.221039,318.221039,47.761303,39.761303,51.0
326.983653,318.983653,47.997439,39.997439,52.0
327.746267,319.746267,48.233575,40.233575,53.0
328.508881,320.508881,48.469711,40.469711,54.0
329.322713,321.322713,48.716873,40.716873,55.0
330.136546,322.136546,48.964035,40.964035,56.0
330.950378,322.950378,49.211197,41.211197,57.0
331.816294,323.816294,49.462076,41.462076,58.0
332.68221,324.68221,49.712954,41.712954,59.0
333.548126,325.548126,49.963833,41.963833,60.0
334.30601,326.30601,50.185309,42.185309,61.0
335.063893,327.063893,50.406786,42.406786,62.0
335.821777,327.821777,50.628262,42.628262,63.0
336.648529,328.648529,50.893563,42.893563,64.0
337.47528,329.47528,51.158863,43.158863,65.0
338.302032,330.302032,51.424164,43.424164,66.0
339.09198,331.09198,51.698179,43.698179,67.0
339.881927,331.881927,51.972193,43.972193,68.0
340.671875,332.671875,52.246208,44.246208,69.0
341.629934,333.629934,52.554483,44.554483,70.0
342.587992,334.587992,52.862757,44.862757,71.0
343.546051,335.546051,53.171032,45.171032,72.0
344.534688,336.534688,53.531111,45.531111,73.0
345.523326,337.523326,53.891191,45.891191,74.0
346.511963,338.511963,54.25127,46.25127,75.0
347.441793,339.441793,54.616838,46.616838,76.0
348.371623,340.371623,54.982405,46.982405,77.0
349.301453,341.301453,55.347973,47.347973,78.0
