,lon_west,lat_north,lat_south,step
339.266266,331.266266,52.216362,44.216362,0.0
340.203542,332.203542,52.772182,44.772182,1.0
341.140818,333.140818,53.328003,45.328003,2.0
342.078094,334.078094,53.883823,45.883823,3.0
342.945841,334.945841,54.305193,46.305193,4.0
343.813588,335.813588,54.726564,46.726564,5.0
344.681335,336.681335,55.147934,47.147934,6.0
345.712107,337.712107,55.761037,47.761037,7.0
346.742879,338.742879,56.374141,48.374141,8.0
347.773651,339.773651,56.987244,48.987244,9.0
348.667185,340.667185,57.410716,49.410716,10.0
349.56072,341.56072,57.834188,49.834188,11.0
