,lon_west,lat_north,lat_south,step
304.233337,296.233337,52.008999,44.008999,0.0
304.608307,296.608307,51.876478,43.876478,1.0
304.983276,296.983276,51.743956,43.743956,2.0
305.358246,297.358246,51.611435,43.611435,3.0
305.801819,297.801819,51.334272,43.334272,4.0
306.245392,298.245392,51.057108,43.057108,5.0
306.688965,298.688965,50.779945,42.779945,6.0
308.109823,300.109823,51.118872,43.118872,7.0
309.53068,301.53068,51.457799,43.457799,8.0
310.951538,302.951538,51.796726,43.796726,9.0
312.030039,304.030039,51.913619,43.913619,10.0
313.108541,305.108541,52.030511,44.030511,11.0
314.187042,306.187042,52.147404,44.147404,12.0
315.280446,307.280446,52.323058,44.323058,13.0
316.373851,308.373851,52.498712,44.498712,14.0
317.467255,309.467255,52.674366,44.674366,15.0
318.720276,310.720276,52.945789,44.945789,16.0
319.973297,311.973297,53.217213,45.217213,17.0
321.226318,313.226318,53.488636,45.488636,18.0
323.165141,315.165141,54.040251,46.040251,19.0
325.103963,317.103963,54.591867,46.591867,20.0
327.042786,319.042786,55.143482,47.143482,21.0
328.788524,320.788524,55.614471,47.614471,22.0
330.534261,322.534261,56.085461,48.085461,23.0
332.279999,324.279999,56.55645,48.55645,24.0
334.106812,326.106812,57.248069,49.248069,25.0
335.933624,327.933624,57.939687,49.939687,26.0
337.760437,329.760437,58.631306,50.631306,27.0
339.354848,331.354848,59.298705,51.298705,28.0
340.94926,332.94926,59.966104,51.966104,29.0
342.543671,334.543671,60.633503,52.633503,30.0
343.932139,335.932139,61.052577,53.052577,31.0
345.320608,337.320608,61.47165,53.47165,32.0
346.709076,338.709076,61.890724,53.890724,33.0
348.2335,340.2335,62.292578,54.292578,34.0
349.757925,341.757925,62.694433,54.694433,35.0
351.282349,343.282349,63.096287,55.096287,36.0
