,lon_west,lat_north,lat_south,step
308.428101,300.428101,45.527157,37.527157,0.0
309.216339,301.216339,45.34649,37.34649,1.0
310.004578,302.004578,45.165824,37.165824,2.0
310.792816,302.792816,44.985157,36.985157,3.0
311.416901,303.416901,44.72801,36.72801,4.0
312.040985,304.040985,44.470862,36.470862,5.0
312.66507,304.66507,44.213715,36.213715,6.0
313.30363,305.30363,43.93474,35.93474,7.0
313.94219,305.94219,43.655764,35.655764,8.0
314.58075,306.58075,43.376789,35.376789,9.0
315.564342,307.564342,43.196266,35.196266,10.0
316.547933,308.547933,43.015743,35.015743,11.0
317.531525,309.531525,42.83522,34.83522,12.0
318.381277,310.381277,42.665733,34.665733,13.0
319.231028,311.231028,42.496246,34.496246,14.0
320.08078,312.08078,42.326759,34.326759,15.0
321.120524,313.120524,42.260519,34.260519,16.0
322.160268,314.160268,42.19428,34.19428,17.0
323.200012,315.200012,42.12804,34.12804,18.0
324.212575,316.212575,42.12207,34.12207,19.0
325.225138,317.225138,42.1161,34.1161,20.0
326.237701,318.237701,42.11013,34.11013,21.0
327.180003,319.180003,42.180725,34.180725,22.0
328.122304,320.122304,42.25132,34.25132,23.0
329.064606,321.064606,42.321915,34.321915,24.0
330.082713,322.082713,42.430138,34.430138,25.0
331.10082,323.10082,42.538361,34.538361,26.0
332.118927,324.118927,42.646584,34.646584,27.0
333.220205,325.220205,42.887173,34.887173,28.0
334.321482,326.321482,43.127762,35.127762,29.0
335.42276,327.42276,43.368351,35.368351,30.0
336.435527,328.435527,43.56078,35.56078,31.0
337.448293,329.448293,43.753208,35.753208,32.0
338.46106,330.46106,43.945637,35.945637,33.0
339.350017,331.350017,44.100493,36.100493,34.0
340.238973,332.238973,44.25535,36.25535,35.0
341.12793,333.12793,44.410206,36.410206,36.0
342.040528,334.040528,44.692335,36.692335,37.0
342.953125,334.953125,44.974463,36.974463,38.0
343.865723,335.865723,45.256592,37.256592,39.0
344.804667,336.804667,45.580091,37.580091,40.0
345.743612,337.743612,45.90359,37.90359,41.0
346.682556,338.682556,46.227089,38.227089,42.0
347.531311,339.531311,46.494553,38.494553,43.0
348.380066,340.380066,46.762016,38.762016,44.0
349.228821,341.228821,47.02948,39.02948,45.0
350.09141,342.09141,47.407667,39.407667,46.0
