,lon_west,lat_north,lat_south,step
337.505798,329.505798,43.093319,35.093319,0.0
337.825388,329.825388,43.075129,35.075129,1.0
338.144979,330.144979,43.05694,35.05694,2.0
338.464569,330.464569,43.03875,35.03875,3.0
338.781158,330.781158,43.123896,35.123896,4.0
339.097748,331.097748,43.209043,35.209043,5.0
339.414337,331.414337,43.294189,35.294189,6.0
339.723561,331.723561,42.968605,34.968605,7.0
340.032786,332.032786,42.64302,34.64302,8.0
340.34201,332.34201,42.317436,34.317436,9.0
340.599141,332.599141,42.206219,34.206219,10.0
340.856272,332.856272,42.095001,34.095001,11.0
341.113403,333.113403,41.983784,33.983784,12.0
341.396138,333.396138,42.17217,34.17217,13.0
341.678874,333.678874,42.360557,34.360557,14.0
341.961609,333.961609,42.548943,34.548943,15.0
342.187663,334.187663,42.692973,34.692973,16.0
342.413717,334.413717,42.837003,34.837003,17.0
342.639771,334.639771,42.981033,34.981033,18.0
342.918071,334.918071,43.321416,35.321416,19.0
343.19637,335.19637,43.661799,35.661799,20.0
343.47467,335.47467,44.002182,36.002182,21.0
343.747151,335.747151,44.824286,36.824286,22.0
344.019633,336.019633,45.64639,37.64639,23.0
344.292114,336.292114,46.468494,38.468494,24.0
344.542613,336.542613,47.619551,39.619551,25.0
344.793111,336.793111,48.770608,40.770608,26.0
345.04361,337.04361,49.921665,41.921665,27.0
345.366689,337.366689,50.574336,42.574336,28.0
345.689769,337.689769,51.227006,43.227006,29.0
346.012848,338.012848,51.879677,43.879677,30.0
346.515818,338.515818,53.060462,45.060462,31.0
347.018789,339.018789,54.241246,46.241246,32.0
347.521759,339.521759,55.422031,47.422031,33.0
347.984599,339.984599,56.164439,48.164439,34.0
348.447438,340.447438,56.906846,48.906846,35.0
348.910278,340.910278,57.649254,49.649254,36.0
