,lon_west,lat_north,lat_south,step
317.30304,309.30304,42.724621,34.724621,0.0
317.912883,309.912883,42.905711,34.905711,1.0
318.522725,310.522725,43.086801,35.086801,2.0
319.132568,311.132568,43.267891,35.267891,3.0
319.708801,311.708801,43.405117,35.405117,4.0
320.285034,312.285034,43.542343,35.542343,5.0
320.861267,312.861267,43.679569,35.679569,6.0
321.504283,313.504283,43.907743,35.907743,7.0
322.147298,314.147298,44.135916,36.135916,8.0
322.790314,314.790314,44.36409,36.36409,9.0
323.394175,315.394175,44.539288,36.539288,10.0
323.998037,315.998037,44.714485,36.714485,11.0
324.601898,316.601898,44.889683,36.889683,12.0
325.275014,317.275014,45.102506,37.102506,13.0
325.94813,317.94813,45.315329,37.315329,14.0
326.621246,318.621246,45.528152,37.528152,15.0
327.29485,319.29485,45.801848,37.801848,16.0
327.968455,319.968455,46.075543,38.075543,17.0
328.642059,320.642059,46.349239,38.349239,18.0
329.324137,321.324137,46.561301,38.561301,19.0
330.006215,322.006215,46.773362,38.773362,20.0
330.688293,322.688293,46.985424,38.985424,21.0
331.424815,323.424815,47.347151,39.347151,22.0
332.161336,324.161336,47.708879,39.708879,23.0
332.897858,324.897858,48.070606,40.070606,24.0
333.70696,325.70696,48.424796,40.424796,25.0
334.516063,326.516063,48.778985,40.778985,26.0
335.325165,327.325165,49.133175,41.133175,27.0
336.122193,328.122193,49.433131,41.433131,28.0
336.91922,328.91922,49.733087,41.733087,29.0
337.716248,329.716248,50.033043,42.033043,30.0
338.47522,330.47522,50.394998,42.394998,31.0
339.234192,331.234192,50.756953,42.756953,32.0
339.993164,331.993164,51.118908,43.118908,33.0
340.729594,332.729594,51.571938,43.571938,34.0
341.466024,333.466024,52.024967,44.024967,35.0
342.202454,334.202454,52.477997,44.477997,36.0
342.942098,334.942098,53.055952,45.055952,37.0
343.681743,335.681743,53.633906,45.633906,38.0
344.421387,336.421387,54.211861,46.211861,39.0
345.060384,337.060384,54.694775,46.694775,40.0
345.699382,337.699382,55.177689,47.177689,41.0
346.338379,338.338379,55.660603,47.660603,42.0
347.049021,339.049021,56.478824,48.478824,43.0
347.759664,339.759664,57.297044,49.297044,44.0
348.470306,340.470306,58.115265,50.115265,45.0
349.038228,341.038228,58.889183,50.889183,46.0
349.60615,341.60615,59.663101,51.663101,47.0
