,lon_west,lat_north,lat_south,step
291.355164,283.355164,40.315147,32.315147,0.0
292.072266,284.072266,40.157318,32.157318,1.0
292.789368,284.789368,39.999489,31.999489,2.0
293.50647,285.50647,39.84166,31.84166,3.0
294.274048,286.274048,40.360798,32.360798,4.0
295.041626,287.041626,40.879937,32.879937,5.0
295.809204,287.809204,41.399075,33.399075,6.0
297.007772,289.007772,41.607736,33.607736,7.0
298.206339,290.206339,41.816398,33.816398,8.0
299.404907,291.404907,42.025059,34.025059,9.0
301.008626,293.008626,42.219059,34.219059,10.0
302.612345,294.612345,42.413059,34.413059,11.0
304.216064,296.216064,42.607059,34.607059,12.0
305.229319,297.229319,42.905344,34.905344,13.0
306.242574,298.242574,43.20363,35.20363,14.0
307.255829,299.255829,43.501915,35.501915,15.0
308.503591,300.503591,43.818377,35.818377,16.0
309.751353,301.751353,44.13484,36.13484,17.0
310.999115,302.999115,44.451302,36.451302,18.0
312.059448,304.059448,44.697865,36.697865,19.0
313.119782,305.119782,44.944427,36.944427,20.0
314.180115,306.180115,45.19099,37.19099,21.0
315.317363,307.317363,45.399288,37.399288,22.0
316.45461,308.45461,45.607586,37.607586,23.0
317.591858,309.591858,45.815884,37.815884,24.0
318.838369,310.838369,46.168303,38.168303,25.0
320.084879,312.084879,46.520723,38.520723,26.0
321.33139,313.33139,46.873142,38.873142,27.0
322.617686,314.617686,47.144468,39.144468,28.0
323.903981,315.903981,47.415793,39.415793,29.0
325.190277,317.190277,47.687119,39.687119,30.0
326.378916,318.378916,47.963115,39.963115,31.0
327.567556,319.567556,48.23911,40.23911,32.0
328.756195,320.756195,48.515106,40.515106,33.0
330.515483,322.515483,48.741802,40.741802,34.0
332.27477,324.27477,48.968498,40.968498,35.0
334.034058,326.034058,49.195194,41.195194,36.0
335.65505,327.65505,49.347355,41.347355,37.0
337.276042,329.276042,49.499515,41.499515,38.0
338.897034,330.897034,49.651676,41.651676,39.0
340.458527,332.458527,49.798205,41.798205,40.0
342.020019,334.020019,49.944734,41.944734,41.0
343.581512,335.581512,50.091263,42.091263,42.0
345.388204,337.388204,50.464246,42.464246,43.0
347.194895,339.194895,50.83723,42.83723,44.0
349.001587,341.001587,51.210213,43.210213,45.0
