,lon_west,lat_north,lat_south,step
291.724243,283.724243,40.01442,32.01442,0.0
292.603495,284.603495,40.163127,32.163127,1.0
293.482748,285.482748,40.311834,32.311834,2.0
294.362,286.362,40.460541,32.460541,3.0
294.807506,286.807506,40.56729,32.56729,4.0
295.253011,287.253011,40.674039,32.674039,5.0
295.698517,287.698517,40.780788,32.780788,6.0
296.63209,288.63209,40.926325,32.926325,7.0
297.565664,289.565664,41.071863,33.071863,8.0
298.499237,290.499237,41.2174,33.2174,9.0
299.412781,291.412781,41.266726,33.266726,10.0
300.326324,292.326324,41.316053,33.316053,11.0
301.239868,293.239868,41.365379,33.365379,12.0
302.10553,294.10553,41.382463,33.382463,13.0
302.971191,294.971191,41.399546,33.399546,14.0
303.836853,295.836853,41.41663,33.41663,15.0
304.548716,296.548716,41.427849,33.427849,16.0
305.26058,297.26058,41.439068,33.439068,17.0
305.972443,297.972443,41.450287,33.450287,18.0
306.757029,298.757029,41.498701,33.498701,19.0
307.541616,299.541616,41.547114,33.547114,20.0
308.326202,300.326202,41.595528,33.595528,21.0
309.241709,301.241709,41.664018,33.664018,22.0
310.157216,302.157216,41.732509,33.732509,23.0
311.072723,303.072723,41.800999,33.800999,24.0
312.083018,304.083018,41.822275,33.822275,25.0
313.093312,305.093312,41.84355,33.84355,26.0
314.103607,306.103607,41.864826,33.864826,27.0
315.113434,307.113434,41.866347,33.866347,28.0
316.12326,308.12326,41.867868,33.867868,29.0
317.133087,309.133087,41.869389,33.869389,30.0
317.877289,309.877289,41.934847,33.934847,31.0
318.62149,310.62149,42.000304,34.000304,32.0
319.365692,311.365692,42.065762,34.065762,33.0
320.111287,312.111287,42.166505,34.166505,34.0
320.856883,312.856883,42.267249,34.267249,35.0
321.602478,313.602478,42.367992,34.367992,36.0
322.337626,314.337626,42.431045,34.431045,37.0
323.072774,315.072774,42.494099,34.494099,38.0
323.807922,315.807922,42.557152,34.557152,39.0
324.823985,316.823985,42.878627,34.878627,40.0
325.840047,317.840047,43.200101,35.200101,41.0
326.85611,318.85611,43.521576,35.521576,42.0
327.88739,319.88739,43.74047,35.74047,43.0
328.918671,320.918671,43.959363,35.959363,44.0
329.949951,321.949951,44.178257,36.178257,45.0
330.993571,322.993571,44.468391,36.468391,46.0
332.037191,324.037191,44.758526,36.758526,47.0
333.080811,325.080811,45.04866,37.04866,48.0
334.12085,326.12085,45.543012,37.543012,49.0
335.160889,327.160889,46.037363,38.037363,50.0
336.200928,328.200928,46.531715,38.531715,51.0
337.248688,329.248688,47.521511,39.521511,52.0
338.296448,330.296448,48.511306,40.511306,53.0
339.344208,331.344208,49.501102,41.501102,54.0
340.288096,332.288096,50.405567,42.405567,55.0
341.231985,333.231985,51.310032,43.310032,56.0
342.175873,334.175873,52.214497,44.214497,57.0
342.953257,334.953257,52.91324,44.91324,58.0
343.730642,335.730642,53.611983,45.611983,59.0
344.508026,336.508026,54.310726,46.310726,60.0
345.136281,337.136281,54.976302,46.976302,61.0
345.764537,337.764537,55.641877,47.641877,62.0
346.392792,338.392792,56.307453,48.307453,63.0
347.217418,339.217418,57.058699,49.058699,64.0
348.042043,340.042043,57.809946,49.809946,65.0
348.866669,340.866669,58.561192,50.561192,66.0
349.388519,341.388519,59.321027,51.321027,67.0
352.009359,344.009359,63.646192,55.646192,73.0
352.371104,344.371104,64.346968,56.346968,74.0
352.874359,344.874359,65.702292,57.702292,76.0
353.015869,345.015869,66.35684,58.35684,77.0
353.157379,345.157379,67.011387,59.011387,78.0
353.382334,345.382334,67.547313,59.547313,79.0
353.60729,345.60729,68.083238,60.083238,80.0
353.832245,345.832245,68.619164,60.619164,81.0
354.077189,346.077189,69.020022,61.020022,82.0
354.322134,346.322134,69.420881,61.420881,83.0
354.567078,346.567078,69.821739,61.821739,84.0
354.738922,346.738922,70.196764,62.196764,85.0
354.910767,346.910767,70.57179,62.57179,86.0
355.082611,347.082611,70.946815,62.946815,87.0
355.47875,347.47875,71.229042,63.229042,88.0
355.874888,347.874888,71.511268,63.511268,89.0
356.271027,348.271027,71.793495,63.793495,90.0
356.676117,348.676117,72.006907,64.006907,91.0
357.081208,349.081208,72.220319,64.220319,92.0
357.486298,349.486298,72.433731,64.433731,93.0
357.901805,349.901805,72.627805,64.627805,94.0
358.317312,350.317312,72.821879,64.821879,95.0
358.732819,350.732819,73.015953,65.015953,96.0
359.228007,351.228007,73.229271,65.229271,97.0
359.723196,351.723196,73.442589,65.442589,98.0
0.218384,352.218384,73.655907,65.655907,99.0
0.749685,352.749685,73.823075,65.823075,100.0
1.280985,353.280985,73.990242,65.990242,101.0
1.812286,353.812286,74.15741,66.15741,102.0
2.517924,354.517924,74.353111,66.353111,103.0
3.223561,355.223561,74.548813,66.548813,104.0
3.929199,355.929199,74.744514,66.744514,105.0
4.730442,356.730442,74.933797,66.933797,106.0
5.531684,357.531684,75.12308,67.12308,107.0
6.332927,358.332927,75.312363,67.312363,108.0
7.056858,359.056858,75.501696,67.501696,109.0
7.780789,359.780789,75.69103,67.69103,110.0
8.50472,0.50472,75.880363,67.880363,111.0
9.05644,1.05644,76.075098,68.075098,112.0
9.608159,1.608159,76.269834,68.269834,113.0
10.159879,2.159879,76.464569,68.464569,114.0
10.884084,2.884084,76.629181,68.629181,115.0
11.608289,3.608289,76.793793,68.793793,116.0
12.332494,4.332494,76.958405,68.958405,117.0
13.25213,5.25213,76.938134,68.938134,118.0
14.171765,6.171765,76.917862,68.917862,119.0
