,lon_west,lat_north,lat_south,step
257.802673,249.802673,49.996479,41.996479,0.0
258.993113,250.993113,49.521592,41.521592,1.0
260.183553,252.183553,49.046706,41.046706,2.0
261.373993,253.373993,48.571819,40.571819,3.0
262.382182,254.382182,47.934743,39.934743,4.0
263.390371,255.390371,47.297667,39.297667,5.0
264.39856,256.39856,46.660591,38.660591,6.0
265.353129,257.353129,45.959221,37.959221,7.0
266.307699,258.307699,45.25785,37.25785,8.0
267.262268,259.262268,44.55648,36.55648,9.0
268.096975,260.096975,44.382722,36.382722,10.0
268.931681,260.931681,44.208964,36.208964,11.0
269.766388,261.766388,44.035206,36.035206,12.0
270.781189,262.781189,44.029586,36.029586,13.0
271.79599,263.79599,44.023965,36.023965,14.0
272.810791,264.810791,44.018345,36.018345,15.0
273.849904,265.849904,43.867699,35.867699,16.0
274.889018,266.889018,43.717052,35.717052,17.0
275.928131,267.928131,43.566406,35.566406,18.0
277.195709,269.195709,43.297727,35.297727,19.0
278.463287,270.463287,43.029047,35.029047,20.0
279.730865,271.730865,42.760368,34.760368,21.0
280.554596,272.554596,42.620935,34.620935,22.0
281.378326,273.378326,42.481501,34.481501,23.0
282.202057,274.202057,42.342068,34.342068,24.0
282.634094,274.634094,42.213028,34.213028,25.0
283.066132,275.066132,42.083988,34.083988,26.0
283.498169,275.498169,41.954948,33.954948,27.0
284.863759,276.863759,41.945102,33.945102,28.0
286.22935,278.22935,41.935257,33.935257,29.0
287.59494,279.59494,41.925411,33.925411,30.0
289.424703,281.424703,42.167283,34.167283,31.0
291.254466,283.254466,42.409156,34.409156,32.0
293.084229,285.084229,42.651028,34.651028,33.0
294.081971,286.081971,42.610464,34.610464,34.0
295.079712,287.079712,42.569899,34.569899,35.0
296.077454,288.077454,42.529335,34.529335,36.0
296.927602,288.927602,42.63515,34.63515,37.0
297.777751,289.777751,42.740964,34.740964,38.0
298.627899,290.627899,42.846779,34.846779,39.0
299.621633,291.621633,43.134677,35.134677,40.0
300.615366,292.615366,43.422574,35.422574,41.0
301.6091,293.6091,43.710472,35.710472,42.0
303.003285,295.003285,44.111997,36.111997,43.0
304.397471,296.397471,44.513522,36.513522,44.0
305.791656,297.791656,44.915047,36.915047,45.0
306.796203,298.796203,45.296907,37.296907,46.0
307.800751,299.800751,45.678767,37.678767,47.0
308.805298,300.805298,46.060627,38.060627,48.0
309.843058,301.843058,46.378994,38.378994,49.0
310.880819,302.880819,46.697361,38.697361,50.0
311.918579,303.918579,47.015728,39.015728,51.0
313.135274,305.135274,47.39864,39.39864,52.0
314.35197,306.35197,47.781551,39.781551,53.0
315.568665,307.568665,48.164463,40.164463,54.0
316.828634,308.828634,48.648491,40.648491,55.0
318.088603,310.088603,49.132519,41.132519,56.0
319.348572,311.348572,49.616547,41.616547,57.0
320.610891,312.610891,50.204763,42.204763,58.0
321.87321,313.87321,50.792979,42.792979,59.0
323.135529,315.135529,51.381195,43.381195,60.0
324.661855,316.661855,51.937632,43.937632,61.0
326.188182,318.188182,52.49407,44.49407,62.0
327.714508,319.714508,53.050507,45.050507,63.0
329.275075,321.275075,53.608091,45.608091,64.0
330.835643,322.835643,54.165675,46.165675,65.0
332.39621,324.39621,54.723259,46.723259,66.0
334.073049,326.073049,55.224223,47.224223,67.0
335.749888,327.749888,55.725187,47.725187,68.0
337.426727,329.426727,56.226151,48.226151,69.0
339.171254,331.171254,56.918058,48.918058,70.0
340.915782,332.915782,57.609965,49.609965,71.0
342.660309,334.660309,58.301872,50.301872,72.0
344.210632,336.210632,59.001123,51.001123,73.0
345.760956,337.760956,59.700373,51.700373,74.0
347.311279,339.311279,60.399624,52.399624,75.0
348.674377,340.674377,60.889944,52.889944,76.0
