,lon_west,lat_north,lat_south,step
315.513184,307.513184,44.932602,36.932602,0.0
316.848735,308.848735,45.077536,37.077536,1.0
318.184285,310.184285,45.222471,37.222471,2.0
319.519836,311.519836,45.367405,37.367405,3.0
320.995371,312.995371,45.824281,37.824281,4.0
322.470907,314.470907,46.281157,38.281157,5.0
323.946442,315.946442,46.738033,38.738033,6.0
325.516978,317.516978,46.918082,38.918082,7.0
327.087515,319.087515,47.09813,39.09813,8.0
328.658051,320.658051,47.278179,39.278179,9.0
329.506317,321.506317,47.410889,39.410889,10.0
330.354584,322.354584,47.543598,39.543598,11.0
331.20285,323.20285,47.676308,39.676308,12.0
331.761963,323.761963,47.910977,39.910977,13.0
332.321075,324.321075,48.145645,40.145645,14.0
332.880188,324.880188,48.380314,40.380314,15.0
333.39207,325.39207,48.628731,40.628731,16.0
333.903951,325.903951,48.877148,40.877148,17.0
334.415833,326.415833,49.125565,41.125565,18.0
334.937856,326.937856,49.201447,41.201447,19.0
335.45988,327.45988,49.277328,41.277328,20.0
335.981903,327.981903,49.35321,41.35321,21.0
336.697357,328.697357,49.630261,41.630261,22.0
337.412811,329.412811,49.907313,41.907313,23.0
338.128265,330.128265,50.184364,42.184364,24.0
339.11025,331.11025,50.683009,42.683009,25.0
340.092234,332.092234,51.181653,43.181653,26.0
341.074219,333.074219,51.680298,43.680298,27.0
341.800334,333.800334,52.177387,44.177387,28.0
342.526448,334.526448,52.674477,44.674477,29.0
343.252563,335.252563,53.171566,45.171566,30.0
344.153717,336.153717,53.788314,45.788314,31.0
345.05487,337.05487,54.405061,46.405061,32.0
345.956024,337.956024,55.021809,47.021809,33.0
346.96346,338.96346,55.604421,47.604421,34.0
347.970897,339.970897,56.187034,48.187034,35.0
348.978333,340.978333,56.769646,48.769646,36.0
