,lon_west,lat_north,lat_south,step
288.024261,280.024261,43.752003,35.752003,0.0
289.892883,281.892883,43.855494,35.855494,1.0
291.761505,283.761505,43.958986,35.958986,2.0
293.630127,285.630127,44.062477,36.062477,3.0
295.374044,287.374044,44.225407,36.225407,4.0
297.11796,289.11796,44.388336,36.388336,5.0
298.861877,290.861877,44.551266,36.551266,6.0
299.809977,291.809977,44.532897,36.532897,7.0
300.758077,292.758077,44.514528,36.514528,8.0
301.706177,293.706177,44.496159,36.496159,9.0
302.725149,294.725149,44.532727,36.532727,10.0
303.74412,295.74412,44.569294,36.569294,11.0
304.763092,296.763092,44.605862,36.605862,12.0
305.697408,297.697408,44.653036,36.653036,13.0
306.631724,298.631724,44.700209,36.700209,14.0
307.56604,299.56604,44.747383,36.747383,15.0
308.460266,300.460266,44.764687,36.764687,16.0
309.354492,301.354492,44.78199,36.78199,17.0
310.248718,302.248718,44.799294,36.799294,18.0
310.77893,302.77893,44.845485,36.845485,19.0
311.309143,303.309143,44.891675,36.891675,20.0
311.839355,303.839355,44.937866,36.937866,21.0
312.495086,304.495086,45.040593,37.040593,22.0
313.150818,305.150818,45.143321,37.143321,23.0
313.806549,305.806549,45.246048,37.246048,24.0
314.625132,306.625132,45.234739,37.234739,25.0
315.443716,307.443716,45.223429,37.223429,26.0
316.262299,308.262299,45.21212,37.21212,27.0
317.5224,309.5224,45.127861,37.127861,28.0
318.782502,310.782502,45.043602,37.043602,29.0
320.042603,312.042603,44.959343,36.959343,30.0
321.340607,313.340607,45.01336,37.01336,31.0
322.638611,314.638611,45.067378,37.067378,32.0
323.936615,315.936615,45.121395,37.121395,33.0
325.967326,317.967326,45.791166,37.791166,34.0
327.998037,319.998037,46.460936,38.460936,35.0
330.028748,322.028748,47.130707,39.130707,36.0
331.335297,323.335297,47.528669,39.528669,37.0
332.641846,324.641846,47.926631,39.926631,38.0
333.948395,325.948395,48.324593,40.324593,39.0
335.357351,327.357351,49.29776,41.29776,40.0
336.766306,328.766306,50.270928,42.270928,41.0
338.175262,330.175262,51.244095,43.244095,42.0
339.734426,331.734426,51.827953,43.827953,43.0
341.293589,333.293589,52.411812,44.411812,44.0
342.852753,334.852753,52.99567,44.99567,45.0
344.260376,336.260376,53.52397,45.52397,46.0
345.668,337.668,54.05227,46.05227,47.0
347.075623,339.075623,54.58057,46.58057,48.0
348.293834,340.293834,54.987174,46.987174,49.0
349.512044,341.512044,55.393777,47.393777,50.0
