,lon_west,lat_north,lat_south,step
335.311401,327.311401,52.618847,44.618847,0.0
336.253102,328.253102,52.836175,44.836175,1.0
337.194804,329.194804,53.053504,45.053504,2.0
338.136505,330.136505,53.270832,45.270832,3.0
338.960215,330.960215,53.396768,45.396768,4.0
339.783925,331.783925,53.522704,45.522704,5.0
340.607635,332.607635,53.64864,45.64864,6.0
341.335459,333.335459,53.882201,45.882201,7.0
342.063283,334.063283,54.115762,46.115762,8.0
342.791107,334.791107,54.349323,46.349323,9.0
343.857717,335.857717,54.592741,46.592741,10.0
344.924326,336.924326,54.83616,46.83616,11.0
345.990936,337.990936,55.079578,47.079578,12.0
346.893921,338.893921,55.306072,47.306072,13.0
347.796905,339.796905,55.532566,47.532566,14.0
348.69989,340.69989,55.75906,47.75906,15.0
349.403391,341.403391,56.018499,48.018499,16.0
