,lon_west,lat_north,lat_south,step
334.420044,326.420044,67.579746,59.579746,0.0
334.847677,326.847677,67.449002,59.449002,1.0
335.275309,327.275309,67.318259,59.318259,2.0
335.702942,327.702942,67.187515,59.187515,3.0
336.047923,328.047923,66.879463,58.879463,4.0
336.392904,328.392904,66.571411,58.571411,5.0
336.737885,328.737885,66.263359,58.263359,6.0
337.536652,329.536652,65.88325,57.88325,7.0
338.335419,330.335419,65.503141,57.503141,8.0
339.134186,331.134186,65.123032,57.123032,9.0
339.573771,331.573771,64.905486,56.905486,10.0
340.013357,332.013357,64.68794,56.68794,11.0
340.452942,332.452942,64.470394,56.470394,12.0
338.899933,330.899933,64.924881,56.924881,13.0
337.346924,329.346924,65.379368,57.379368,14.0
335.793915,327.793915,65.833855,57.833855,15.0
335.208974,327.208974,66.060463,58.060463,16.0
334.624034,326.624034,66.287072,58.287072,17.0
334.039093,326.039093,66.51368,58.51368,18.0
334.436686,326.436686,66.484734,58.484734,19.0
334.83428,326.83428,66.455788,58.455788,20.0
335.231873,327.231873,66.426842,58.426842,21.0
335.587016,327.587016,66.386308,58.386308,22.0
335.942159,327.942159,66.345775,58.345775,23.0
336.297302,328.297302,66.305241,58.305241,24.0
336.722676,328.722676,66.220185,58.220185,25.0
337.148051,329.148051,66.135128,58.135128,26.0
337.573425,329.573425,66.050072,58.050072,27.0
338.057576,330.057576,65.918389,57.918389,28.0
338.541728,330.541728,65.786705,57.786705,29.0
339.025879,331.025879,65.655022,57.655022,30.0
339.61439,331.61439,65.543029,57.543029,31.0
340.202901,332.202901,65.431035,57.431035,32.0
340.791412,332.791412,65.319042,57.319042,33.0
341.443064,333.443064,65.154974,57.154974,34.0
342.094716,334.094716,64.990907,56.990907,35.0
342.746368,334.746368,64.826839,56.826839,36.0
343.604512,335.604512,64.636172,56.636172,37.0
344.462657,336.462657,64.445504,56.445504,38.0
345.320801,337.320801,64.254837,56.254837,39.0
346.281342,338.281342,64.121371,56.121371,40.0
347.241882,339.241882,63.987905,55.987905,41.0
348.202423,340.202423,63.854439,55.854439,42.0
349.051351,341.051351,63.734036,55.734036,43.0
349.900279,341.900279,63.613632,55.613632,44.0
350.749207,342.749207,63.493229,55.493229,45.0
351.587342,343.587342,63.330793,55.330793,46.0
